# z (A),  sld (10^-6 A^-2)
1.2579e+03 7.2139e-06
1.2594e+03 7.1933e-06
1.2610e+03 7.1730e-06
1.2625e+03 7.1530e-06
1.2641e+03 7.1334e-06
1.2656e+03 7.1141e-06
1.2672e+03 7.0951e-06
1.2687e+03 7.0765e-06
1.2703e+03 7.0582e-06
1.2718e+03 7.0403e-06
1.2734e+03 7.0227e-06
1.2749e+03 7.0054e-06
1.2765e+03 6.9885e-06
1.2780e+03 6.9719e-06
1.2796e+03 6.9557e-06
1.2811e+03 6.9398e-06
1.2826e+03 6.9243e-06
1.2842e+03 6.9091e-06
1.2857e+03 6.8942e-06
1.2873e+03 6.8797e-06
1.2888e+03 6.8655e-06
